Index,ID,Name,Continent,Country,Nationality,Sex,DOB,Age,Height,Weight,Sport,Gold,Silver,Bronze,Total_Medal
241,921789441,Aki Yazawa,,Japan,JPN,female,11/5/1991,25,1.56,50,canoe,0,0,0,0
242,327133724,Akihiko Nakamura,,Japan,JPN,male,10/23/90,26,1.8,73,athletics,0,0,0,0
243,346354435,Akiko Sato,,Japan,JPN,female,2/9/1984,32,1.62,58,shooting,0,0,0,0
244,850163240,Akira Ioane,Oceania,New Zealand,NZL,male,6/16/95,21,1.94,113,rugby sevens,0,0,0,0
245,816408353,Akira Yanase,,Japan,JPN,male,8/11/1988,28,1.91,95,aquatics,0,0,0,0
246,959689266,Akossiwa Claire Ayivon,Africa,Togo,TOG,female,8/11/1996,20,,,rowing,0,0,0,0
247,152032519,Akua Obeng-Akrofi,Africa,Ghana,GHA,female,7/10/1996,20,,,athletics,0,0,0,0
248,593452734,Alaa Ali,Asia,Iraq,IRQ,male,6/3/1996,20,1.78,68,football,0,0,0,0
249,747058984,Alaaeldin Abouelkassem,Africa,Egypt,EGY,male,11/25/90,26,1.88,87,fencing,0,0,0,0
250,249203070,Alade Aminu,Africa,Nigeria,NGR,male,9/14/87,29,2.1,102,basketball,0,0,0,0
251,158571661,Alain Sign,Europe,United Kingdom,GBR,male,2/3/1986,30,1.81,84,sailing,0,0,0,0
252,471888446,Alan Campbell,Europe,United Kingdom,GBR,male,5/9/1983,33,1.91,96,rowing,0,0,0,0
253,275659106,Alan Hatherly,Africa,South Africa,RSA,male,3/15/96,20,1.78,62,cycling,0,0,0,0
254,488926827,Alan Sinclair,Europe,United Kingdom,GBR,male,10/16/85,31,1.92,96,rowing,0,0,0,0
255,386179468,Alan Sothern,Europe,Ireland,IRL,male,7/28/87,29,1.78,76,hockey,0,0,0,0
256,68100583,Alana Barber,Oceania,New Zealand,NZL,female,7/8/1987,29,1.63,52,athletics,0,0,0,0
257,662496867,Alana Boyd,Oceania,Australia,AUS,female,5/10/1984,32,1.71,59,athletics,0,0,0,0
258,812220330,Alanna Kennedy,Oceania,Australia,AUS,female,1/21/95,21,1.76,63,football,0,0,0,0
259,923852920,Alastair Brogdon,Europe,United Kingdom,GBR,male,11/10/1987,29,1.83,76,hockey,0,0,0,0
260,533114803,Alba Torrens,Europe,Spain,ESP,female,8/30/89,27,1.91,68,basketball,0,1,0,1
261,551413911,Albachir Mouctar,Africa,Niger,NIG,male,5/1/1995,21,1.78,76,aquatics,0,0,0,0
262,92096398,Albane Valenzuela,Europe,Switzerland,SUI,female,12/17/97,19,1.74,58,golf,0,0,0,0
263,930879907,Albert Espanol Lifante,Europe,Spain,ESP,male,10/29/85,31,1.89,86,aquatics,0,0,0,0
264,596935178,Albert Gaun,Asia,Russia,RUS,male,6/21/92,24,1.85,80,taekwondo,0,0,0,0
265,70764024,Albert Hermoso Farras,Europe,Spain,ESP,male,8/28/78,38,1.68,65,equestrian,0,0,0,0
266,172435291,Albert Kibichii Rop,Asia,Bahrain,BRN,male,7/17/92,24,1.77,63,athletics,0,0,0,0
267,389597142,Albert Puig Garrich,Europe,Spain,ESP,male,4/1/1994,22,1.84,78,aquatics,0,0,0,0
268,184326688,Albert Ramon Ramirez,America,Venezuela,VEN,male,5/7/1992,24,1.82,,boxing,0,0,0,0
269,100190722,Albert Ramos-Vinolas,Europe,Spain,ESP,male,1/17/88,28,1.88,80,tennis,0,0,0,0
270,366742302,Albert Saritov,,,ROU,male,7/8/1985,31,1.88,100,wrestling,0,0,1,1
271,670559048,Albert Selimov,Europe,Azerbaijan,AZE,male,4/5/1986,30,1.71,,boxing,0,0,0,0
272,124573287,Albert Subirats,America,Venezuela,VEN,male,9/25/86,30,1.9,85,aquatics,0,0,0,0
273,635016740,Alberth Bravo,America,Venezuela,VEN,male,8/29/87,29,1.99,88,athletics,0,0,0,0
274,502881474,Alberth Elis,America,Honduras,HON,male,2/12/1996,20,1.84,77,football,0,0,0,0
275,583503806,Albertina Cruz Kassoma,Africa,Angola,ANG,female,6/12/1996,20,1.92,105,handball,0,0,0,0
276,804217525,Alberto Alvarez,America,Mexico,MEX,male,3/8/1991,25,1.91,78,athletics,0,0,0,0
277,331799449,Alberto Ezequiel Melian,America,Argentina,ARG,male,1/2/1990,26,1.7,,boxing,0,0,0,0
278,532248667,Alberto Fernandez,Europe,Spain,ESP,male,6/16/83,33,1.8,115,shooting,0,0,0,0
279,566773050,Alberto Ignacio Palmetta,America,Argentina,ARG,male,4/5/1990,26,1.75,,boxing,0,0,0,0
280,220269839,Alberto Munarriz Egana,Europe,Spain,ESP,male,5/19/94,22,1.98,105,aquatics,0,0,0,0
281,861268031,Alberto Ricchetti,Europe,Italy,ITA,male,5/26/85,31,1.86,88,canoe,0,0,0,0
282,663206046,Albin Lagergren,Europe,Sweden,SWE,male,9/11/1992,24,1.86,94,handball,0,0,0,0
283,966601149,Albina Shakirova,Asia,Russia,RUS,female,3/30/87,29,1.65,50,shooting,0,0,0,0
284,74286490,Aldemir da Silva Junior,America,Brazil,BRA,male,6/8/1992,24,1.93,80,athletics,0,0,0,0
285,46123715,Aldo Montano,Europe,Italy,ITA,male,11/18/78,38,1.84,82,fencing,0,0,0,0
286,343089125,Alec Potts,Oceania,Australia,AUS,male,2/9/1996,20,1.85,77,archery,0,0,1,1
287,210525666,Aleixo-Platini Menga,Europe,Germany,GER,male,9/29/87,29,1.82,82,athletics,0,0,0,0
288,969294495,Alejandra Betancur,America,Colombia,COL,female,6/13/87,29,1.6,82,rugby sevens,0,0,0,0
289,388913856,Alejandra Garza Garza,America,Mexico,MEX,female,8/1/1991,25,1.65,75,weightlifting,0,0,0,0
290,883610308,Alejandra Jhonay Benitez Romero,America,Venezuela,VEN,female,7/7/1980,36,1.69,62,fencing,0,0,0,0
291,694204413,Alejandra Llaneza,America,Mexico,MEX,female,5/31/88,28,1.58,48,golf,0,0,0,0
292,400375379,Alejandra Orozco,America,Mexico,MEX,female,4/19/97,19,1.57,56,aquatics,0,0,0,0
293,151538357,Alejandra Ortega,America,Mexico,MEX,female,7/8/1994,22,1.65,57,athletics,0,0,0,0
294,281414786,Alejandra Quereda,Europe,Spain,ESP,female,7/24/92,24,1.75,54,gymnastics,0,1,0,1
295,471263119,Alejandra Teran,America,Mexico,MEX,female,1/20/91,25,1.76,73,fencing,0,0,0,0
296,929131268,Alejandra Valencia,America,Mexico,MEX,female,10/17/94,22,1.75,74,archery,0,0,0,0
297,419155357,Alejandra Zavala Vazquez,America,Mexico,MEX,female,6/16/84,32,1.65,85,shooting,0,0,0,0
298,440339638,Alejandro Enrique Valdes Tobier,America,Cuba,CUB,male,11/18/88,28,1.65,65,wrestling,0,0,0,0
299,691394107,Alejandro Foglia Costa,America,Uruguay,URU,male,1/30/84,32,1.9,96,sailing,0,0,0,0
300,813391088,Alejandro Valverde Belmonte,Europe,Spain,ESP,male,4/25/80,36,1.77,63,cycling,0,0,0,0
301,288835407,Aleksandar Aleksandrov,Europe,Azerbaijan,AZE,male,4/9/1990,26,1.89,93,rowing,0,0,0,0
302,299839075,Aleksandar IVOVIC,,,MNE,male,2/24/86,30,1.97,107,aquatics,0,0,0,0
303,371740701,Aleksandar Karakasevic,,,SRB,male,12/9/1975,41,1.78,85,table tennis,0,0,0,0
304,150583899,Aleksandar Kukolj,,,SRB,male,9/9/1991,25,1.94,94,judo,0,0,0,0
305,156829148,Aleksandar Nikolov,Europe,Bulgaria,BUL,male,6/18/92,24,1.85,75,aquatics,0,0,0,0
306,39610779,Aleksandar RADOVIC,,,MNE,male,2/24/87,29,1.91,98,aquatics,0,0,0,0
307,150706476,Aleksandr Krasnykh,Asia,Russia,RUS,male,6/19/95,21,1.88,80,aquatics,0,0,0,0
308,461398245,Aleksandr Lipatov,Asia,Russia,RUS,male,6/10/1981,35,1.84,77,canoe,0,0,0,0
309,825626228,Aleksandr Markov,Asia,Russia,RUS,male,5/26/85,31,1.79,70,equestrian,0,0,0,0
310,26501082,Aleksandr Popkov,Asia,Russia,RUS,male,12/27/94,22,1.85,80,aquatics,0,0,0,0
311,442737224,Aleksandr Sadovnikov,Asia,Russia,RUS,male,9/21/96,20,1.93,85,aquatics,0,0,0,0
312,928101165,Aleksandra Cotti,Europe,Italy,ITA,female,12/13/88,28,1.67,65,aquatics,0,1,0,1
313,15347644,Aleksandra Crvendakic,,,SRB,female,3/17/96,20,1.87,76,basketball,0,0,1,1
314,398269007,Aleksandra Jarmolinska,Europe,Poland,POL,female,9/6/1990,26,1.6,67,shooting,0,0,0,0
315,344407164,Aleksandra Krunic,,,SRB,female,3/15/93,23,1.63,55,tennis,0,0,0,0
316,598990857,Aleksandra Patskevich,Asia,Russia,RUS,female,11/4/1988,28,1.69,49,aquatics,1,0,0,1
317,832551080,Aleksandra Romanova,Asia,Kazakhstan,KAZ,female,12/26/90,26,1.68,58,athletics,0,0,0,0
318,778823226,Aleksandra Socha,Europe,Poland,POL,female,3/30/82,34,1.74,66,fencing,0,0,0,0
319,146965989,Aleksandra Urbanczyk,Europe,Poland,POL,female,11/13/87,29,1.72,64,aquatics,0,0,0,0
320,265023366,Aleksandrs Samoilovs,Europe,Latvia,LAT,male,4/6/1985,31,1.96,98,volleyball,0,0,0,0
321,282139882,Aleksei Brianskii,Asia,Russia,RUS,male,9/14/97,19,1.92,82,aquatics,0,0,0,0
322,646633611,Aleksei Kurbatov,Asia,Russia,RUS,male,5/9/1994,22,,,cycling,0,0,0,0
323,200955001,Aleksejs Rumjancevs,Europe,Latvia,LAT,male,2/13/86,30,1.85,90,canoe,0,0,0,0
324,285964258,Aleksejs Saramotins,Europe,Latvia,LAT,male,4/8/1982,34,1.85,75,cycling,0,0,0,0
325,169040459,Aleksey Mochalov,Asia,Uzbekistan,UZB,male,2/13/90,26,1.86,90,canoe,0,0,0,0
326,191984367,Aleksi Ojala,Europe,Finland,FIN,male,12/9/1992,24,1.8,62,athletics,0,0,0,0
327,462274321,Alemu Bekele,Asia,Bahrain,BRN,male,3/23/90,26,1.62,59,athletics,0,0,0,0
328,571628094,Alen Zasieiev,Europe,Ukraine,UKR,male,10/10/1988,28,1.85,125,wrestling,0,0,0,0
329,871020123,Alena Abramchuk,Europe,Belarus,BLR,female,2/14/88,28,1.82,95,athletics,0,0,0,0
330,603507285,Alena Amialiusik,Europe,Belarus,BLR,female,2/6/1989,27,1.69,52,cycling,0,0,0,0
331,390806588,Alena Furman,Europe,Belarus,BLR,female,5/8/1991,25,1.79,65,rowing,0,0,0,0
332,84230211,Alena Sharp,America,Canada,CAN,female,3/7/1981,35,1.68,69,golf,0,0,0,0
333,30712954,Alena Sobaleva,Europe,Belarus,BLR,female,5/11/1993,23,1.78,87,athletics,0,0,0,0
334,906750380,Alesha Widdall,America,United States,USA,female,1/3/1990,26,1.73,65,hockey,0,0,0,0
335,779596907,Alessandra Aguilar,Europe,Spain,ESP,female,7/1/1978,38,1.65,50,athletics,0,0,0,0
336,236415837,Alessandra Patelli,Europe,Italy,ITA,female,11/17/91,25,1.8,70,rowing,0,0,0,0
337,820764186,Alessandra Perilli,Europe,San Marino,SMR,female,4/1/1988,28,1.69,73,shooting,0,0,0,0
338,630246233,Alessandro De Marchi,Europe,Italy,ITA,male,5/19/86,30,1.81,66,cycling,0,0,0,0
339,24174970,Alessandro Fabian,Europe,Italy,ITA,male,1/7/1988,28,1.86,77,triathlon,0,0,0,0
340,213338722,Alessandro Nora,Europe,Italy,ITA,male,5/24/87,29,1.91,85,aquatics,0,0,1,1
341,346410285,Alessandro Velotto,Europe,Italy,ITA,male,2/12/1995,21,1.86,85,aquatics,0,0,1,1
342,5076328,Alessia Gennari,Europe,Italy,ITA,female,11/3/1991,25,1.84,68,volleyball,0,0,0,0
343,559742871,Alessia Maurelli,Europe,Italy,ITA,female,8/22/96,20,1.68,48,gymnastics,0,0,0,0
344,488353513,Alessia Orro,Europe,Italy,ITA,female,7/18/98,18,1.8,74,volleyball,0,0,0,0
345,767623428,Alessia Polieri,Europe,Italy,ITA,female,10/21/94,22,1.63,55,aquatics,0,0,0,0
346,389711690,Alessia Trost,Europe,Italy,ITA,female,3/8/1993,23,1.88,70,athletics,0,0,0,0
347,636505415,Aletta Jorritsma,Europe,Netherlands,NED,female,5/17/89,27,1.86,76,rowing,0,0,0,0
348,746309995,Alev Kelter,America,United States,USA,female,3/21/91,25,1.68,74,rugby sevens,0,0,0,0
349,178787882,Alex Abrines,Europe,Spain,ESP,male,8/1/1993,23,1.98,93,basketball,0,0,1,1
350,527236860,Alex Amankwah,Africa,Ghana,GHA,male,3/2/1992,24,,,athletics,0,0,0,0
351,24122998,Alex Beddoes,,Cook Islands,COK,male,7/9/1995,21,1.81,74,athletics,0,0,0,0
352,334218519,Alex Bowen,America,United States,USA,male,9/4/1993,23,1.96,102,aquatics,0,0,0,0
353,962040149,Alex Casasayas,Europe,Spain,ESP,male,2/17/88,28,1.83,78,hockey,0,0,0,0
354,794799982,Alex Cejka,Europe,Germany,GER,male,12/2/1970,46,1.68,65,golf,0,0,0,0
355,566695148,Alex Garcia,America,Brazil,BRA,male,3/4/1980,36,1.92,102,basketball,0,0,0,0
356,204746498,Alex Garcia Mendoza,America,Cuba,CUB,male,6/2/1993,23,1.86,110,judo,0,0,0,0
357,544745828,Alex Gregory,Europe,United Kingdom,GBR,male,3/11/1984,32,1.98,97,rowing,1,0,0,1
358,851889356,Alex Hua Tian,Asia,China,CHN,male,10/25/89,27,1.9,70,equestrian,0,0,0,0
359,212901658,Alex Kennedy,Oceania,New Zealand,NZL,male,10/13/92,24,1.96,96,rowing,0,0,0,0
360,967635529,Alex Maloney,Oceania,New Zealand,NZL,female,3/19/92,24,1.58,56,sailing,0,1,0,1
361,723568012,Alex Morgan,America,United States,USA,female,7/2/1989,27,1.7,59,football,0,0,0,0
362,531765497,Alex Obert,America,United States,USA,male,12/18/91,25,1.96,105,aquatics,0,0,0,0
363,557501936,Alex Ranghieri,Europe,Italy,ITA,male,6/18/87,29,2,94,volleyball,0,0,0,0
364,240862321,Alex Roelse,America,United States,USA,male,1/10/1995,21,2.04,115,aquatics,0,0,0,0
365,107240268,Alex Rose,Oceania,Samoa,SAM,male,11/17/91,25,,,athletics,0,0,0,0
366,58596600,Alex Sobers,America,Barbados,BAR,male,11/13/98,18,1.88,66,aquatics,0,0,0,0
367,703205900,Alex William Pombo Silva,America,Brazil,BRA,male,7/21/88,28,1.74,73,judo,0,0,0,0
368,636907352,Alex Wright,Europe,Ireland,IRL,male,12/19/90,26,1.75,62,athletics,0,0,0,0
369,893073673,Alex di Giorgio,Europe,Italy,ITA,male,7/28/90,26,1.85,75,aquatics,0,0,0,0
370,644656107,Alexa Moreno,America,Mexico,MEX,female,8/8/1994,22,1.47,45,gymnastics,0,0,0,0
371,898510239,Alexander Belonogoff,Oceania,Australia,AUS,male,4/17/90,26,1.87,90,rowing,0,1,0,1
372,583622968,Alexander Brouwer,Europe,Netherlands,NED,male,11/3/1989,27,1.98,90,volleyball,0,0,1,1
373,771200886,Alexander Bryukhankov,Asia,Russia,RUS,male,4/12/1987,29,1.84,79,triathlon,0,0,0,0
374,525300567,Alexander Bury,Europe,Belarus,BLR,male,9/14/87,29,1.84,94,tennis,0,0,0,0
375,750329482,Alexander Choupenitch,Europe,Czech Republic,CZE,male,5/2/1994,22,1.96,89,fencing,0,0,0,0
376,737791847,Alexander Edmondson,Oceania,Australia,AUS,male,12/22/93,23,1.84,76,cycling,0,1,0,1
377,3104691,Alexander Fransson,Europe,Sweden,SWE,male,4/2/1994,22,1.8,75,football,0,0,0,0
378,100528515,Alexander Gehbauer,Europe,Austria,AUT,male,4/24/90,26,1.85,70,cycling,0,0,0,0
379,515896035,Alexander Hartmann,Oceania,Australia,AUS,male,3/7/1993,23,1.98,91,athletics,0,0,0,0
380,986385043,Alexander Hendrickx,Europe,Belgium,BEL,male,8/6/1993,23,1.85,82,hockey,0,0,0,0
381,711926626,Alexander Hill,Oceania,Australia,AUS,male,3/11/1993,23,1.93,91,rowing,0,1,0,1
382,45190859,Alexander Horst,Europe,Austria,AUT,male,12/20/82,34,1.86,88,volleyball,0,0,0,0
383,724710281,Alexander Huber,Europe,Austria,AUT,male,7/25/85,31,1.79,64,volleyball,0,0,0,0
384,604407494,Alexander John,Europe,Germany,GER,male,5/3/1986,30,1.85,84,athletics,0,0,0,0
385,300967214,Alexander Karwoski,America,United States,USA,male,9/16/90,26,1.94,90,rowing,0,0,0,0
386,41863727,Alexander Kosenkow,Europe,Germany,GER,male,3/14/77,39,1.78,74,athletics,0,0,0,0
387,5256036,Alexander Leksell,Europe,Sweden,SWE,male,2/14/97,19,1.76,78,football,0,0,0,0
388,37893138,Alexander Lerionka Sampao,Africa,Kenya,KEN,male,12/31/96,20,,67,athletics,0,0,0,0
389,911821683,Alexander Lesun,Asia,Russia,RUS,male,7/1/1988,28,1.85,74,modern pentathlon,1,0,0,1
390,703140166,Alexander Lloyd,Oceania,Australia,AUS,male,12/17/90,26,1.89,89,rowing,0,0,0,0
391,994257957,Alexander Massialas,America,United States,USA,male,4/20/94,22,1.88,81,fencing,0,1,1,2
392,517168133,Alexander Milosevic,Europe,Sweden,SWE,male,1/30/92,24,1.92,77,football,0,0,0,0
393,589365060,Alexander Molerio Quintana,America,Cuba,CUB,male,9/19/91,25,1.69,75,shooting,0,0,0,0
394,536913332,Alexander Naddour,America,United States,USA,male,3/4/1991,25,1.71,70,gymnastics,0,0,1,1
395,110525640,Alexander Peya,Europe,Austria,AUT,male,6/27/80,36,1.82,80,tennis,0,0,0,0
396,658069337,Alexander Russo,America,Brazil,BRA,male,7/26/94,22,1.73,61,athletics,0,0,0,0
397,648973939,Alexander Schmirl,Europe,Austria,AUT,male,9/19/89,27,1.76,95,shooting,0,0,0,0
398,961318209,Alexander Shatilov,Asia,Israel,ISR,male,3/22/87,29,1.83,77,gymnastics,0,0,0,0
399,909129710,Alexander Shibaev,Asia,Russia,RUS,male,9/9/1990,26,1.92,80,table tennis,0,0,0,0
400,452039868,Alexander Sigurbjornsson,Europe,Spain,ESP,male,12/13/88,28,1.8,80,rowing,0,0,0,0
401,484197906,Alexander Sukhorukov,Asia,Russia,RUS,male,2/22/88,28,1.96,93,aquatics,0,0,0,0
402,120799596,Alexander Volkov,Asia,Russia,RUS,male,2/14/85,31,2.1,90,volleyball,0,0,0,0
403,745034260,Alexandr Spac,Europe,Moldova,MDA,male,11/21/89,27,1.64,77,weightlifting,0,0,0,0
404,188141447,Alexandr Yemelyanov,Asia,Kazakhstan,KAZ,male,1/1/1984,32,1.84,97,canoe,0,0,0,0
405,928138606,Alexandr Zaichikov,Asia,Kazakhstan,KAZ,male,8/17/92,24,1.8,105,weightlifting,0,0,1,1
406,878621949,Alexandra Burghardt,Europe,Germany,GER,female,4/28/94,22,1.81,70,athletics,0,0,0,0
407,566681185,Alexandra Danson,Europe,United Kingdom,GBR,female,5/21/85,31,1.67,56,hockey,1,0,0,1
408,612116227,Alexandra Hagan,Oceania,Australia,AUS,female,3/21/91,25,1.82,75,rowing,0,0,0,0
409,383231190,Alexandra Keresztesi,America,Argentina,ARG,female,4/26/83,33,1.83,72,canoe,0,0,0,0
410,191014767,Alexandra Lacrabere,Europe,France,FRA,female,4/27/87,29,1.77,73,handball,0,1,0,1
411,486083635,Alexandra Longova,Europe,Slovakia,SVK,female,2/7/1994,22,1.73,51,archery,0,0,0,0
412,30769207,Alexandra Martinez,America,Brazil,BRA,female,9/16/81,35,1.77,68,handball,0,0,0,0
413,921114489,Alexandra Mirca,Europe,Moldova,MDA,female,10/11/1993,23,1.68,70,archery,0,0,0,0
414,338753895,Alexandra Nemich,Asia,Kazakhstan,KAZ,female,1/3/1995,21,1.68,46,aquatics,0,0,0,0
415,599952871,Alexandra Oquendo,,Puerto Rico,PUR,female,2/3/1984,32,1.89,75,volleyball,0,0,0,0
416,125810149,Alexandra Popp,Europe,Germany,GER,female,4/6/1991,25,1.74,65,football,1,0,0,1
417,891965491,Alexandra Privalova,Europe,Belarus,BLR,female,10/29/87,29,1.78,66,table tennis,0,0,0,0
418,71010173,Alexandra Raisman,America,United States,USA,female,5/25/94,22,1.58,52,gymnastics,1,2,0,3
419,256577556,Alexandra Razarenova,Asia,Russia,RUS,female,7/17/90,26,1.68,56,triathlon,0,0,0,0
420,692519892,Alexandra Tavernier,Europe,France,FRA,female,12/13/93,23,1.7,82,athletics,0,0,0,0
421,443690040,Alexandra Touretski,Europe,Switzerland,SUI,female,9/20/94,22,1.7,58,aquatics,0,0,0,0
422,475551107,Alexandra Wenk,Europe,Germany,GER,female,2/7/1995,21,1.8,63,aquatics,0,0,0,0
423,872947130,Alexandra Wester,Europe,Germany,GER,female,3/21/94,22,1.8,64,athletics,0,0,0,0
424,753747706,Alexandre Ayache,Europe,France,FRA,male,9/20/82,34,1.8,80,equestrian,0,0,0,0
425,356907302,Alexandre Bouzaid,Africa,Senegal,SEN,male,6/29/81,35,1.68,75,fencing,0,0,0,0
426,538814395,Alexandre Camarasa,Europe,France,FRA,male,6/10/1987,29,1.93,100,aquatics,0,0,0,0
427,333303277,Alexandre Camargo,America,Brazil,BRA,male,4/25/99,17,1.77,75,fencing,0,0,0,0
428,718560734,Alexandre Haldemann,Europe,Switzerland,SUI,male,3/8/1995,21,1.86,81,aquatics,0,0,0,0
429,203028845,Alexandre Iddir,Europe,France,FRA,male,2/21/91,25,1.84,90,judo,0,0,0,0
430,391830541,Alexandre de Paeuw,Europe,Belgium,BEL,male,10/7/1988,28,1.78,75,hockey,0,0,0,0
431,350839117,Alexandres Gounas,Europe,Greece,GRE,male,10/3/1989,27,1.79,73,aquatics,0,0,0,0
432,72024697,Alexandrina Cabral,Europe,Spain,ESP,female,5/5/1986,30,1.75,62,handball,0,0,0,0
433,17092453,Alexandro Pozzer,America,Brazil,BRA,male,12/21/88,28,1.92,107,handball,0,0,0,0
434,809372786,Alexandros Papamichail,Europe,Greece,GRE,male,9/18/88,28,1.78,63,athletics,0,0,0,0
435,992947913,Alexei Klimov,Asia,Russia,RUS,male,8/27/75,41,1.82,88,shooting,0,0,0,0
436,621322055,Alexei Sancov,Europe,Moldova,MDA,male,10/15/99,17,1.88,85,aquatics,0,0,0,0
437,434694198,Alexej Prochorow,Europe,Germany,GER,male,3/30/90,26,1.91,138,weightlifting,0,0,0,0
438,271488726,Alexey Alipov,Asia,Russia,RUS,male,8/7/1975,41,1.74,80,shooting,0,0,0,0
439,251192385,Alexey Cheremisinov,Asia,Russia,RUS,male,7/9/1985,31,1.83,75,fencing,1,0,0,1
440,318060996,Alexey Denisenko,Asia,Russia,RUS,male,8/30/93,23,1.85,68,taekwondo,0,1,0,1
441,221070420,Alexey Dergunov,Asia,Kazakhstan,KAZ,male,9/16/84,32,1.87,95,canoe,0,0,0,0
442,333787984,Alexey Verbov,Asia,Russia,RUS,male,1/31/82,34,1.83,79,volleyball,0,0,0,0
443,527521403,Alexey Yakimenko,Asia,Russia,RUS,male,10/31/83,33,1.84,80,fencing,0,0,0,0
444,448880966,Alexi Pappas,Europe,Greece,GRE,female,3/28/90,26,,,athletics,0,0,0,0
445,524151751,Alexis Gonzalez,America,Argentina,ARG,male,7/21/81,35,1.84,85,volleyball,0,0,0,0
446,491625914,Alexis Raynaud,Europe,France,FRA,male,8/19/94,22,1.72,78,shooting,0,0,1,1
447,166278707,Alexis Santos,Europe,Portugal,POR,male,3/23/92,24,1.85,74,aquatics,0,0,0,0
448,697622072,Alexis Soto,America,Argentina,ARG,male,10/20/93,23,1.64,66,football,0,0,0,0
449,194257222,Alexis Vuillermoz,Europe,France,FRA,male,6/1/1988,28,1.73,60,cycling,0,0,0,0
450,860974311,Alexus Laird,Africa,Seychelles,SEY,female,3/11/1993,23,1.72,61,aquatics,0,0,0,0
451,108252301,Alfonso Antonio Leyva Yepez,America,Mexico,MEX,male,1/6/1993,23,1.81,85,wrestling,0,0,0,0
452,231869553,Alfonso Benavides Lopez de Ayala,Europe,Spain,ESP,male,3/9/1991,25,1.82,86,canoe,0,0,0,0
453,475919800,Alfred Kipketer,Africa,Kenya,KEN,male,12/28/96,20,1.67,60,athletics,0,0,0,0
454,450635887,Alfredo Campo,America,Ecuador,ECU,male,3/2/1993,23,1.92,90,cycling,0,0,0,0
455,736830151,Alfredo Talavera,America,Mexico,MEX,male,9/18/82,34,1.88,84,football,0,0,0,0
456,233231940,Alhussein Gambour,Africa,Libya,LBA,male,8/21/89,27,1.75,68,rowing,0,0,0,0
457,604740736,Ali Adnan,Asia,Iraq,IRQ,male,12/19/93,23,1.8,76,football,0,0,0,0
458,461686848,Ali Elghrari,Africa,Libya,LBA,male,1/31/97,19,,,archery,0,0,0,0
459,668278260,Ali Eren Demirezen,Asia,Turkey,TUR,male,4/2/1990,26,1.89,,boxing,0,0,0,0
460,737778764,Ali Faez,Asia,Iraq,IRQ,male,9/9/1994,22,1.84,75,football,0,0,0,0
461,800154411,Ali Hashemi,Asia,Iran,IRI,male,11/1/1991,25,1.78,93,weightlifting,0,0,0,0
462,931441337,Ali Hisny,Asia,Iraq,IRQ,male,5/23/94,22,1.77,70,football,0,0,0,0
463,670890480,Ali Kaya,Asia,Turkey,TUR,male,4/20/94,22,1.75,54,athletics,0,0,0,0
464,732766543,Ali Khalafalla,Africa,Egypt,EGY,male,5/13/96,20,1.82,78,aquatics,0,0,0,0
465,702507964,Ali Khamis Khamis,Asia,Bahrain,BRN,male,6/30/95,21,1.82,70,athletics,0,0,0,0
466,969053827,Ali Krieger,America,United States,USA,female,7/28/84,32,1.68,63,football,0,0,0,0
467,716391442,Ali Messaoudi,Africa,Algeria,ALG,male,10/13/95,21,1.78,63,athletics,0,0,0,0
468,768503351,Ali Nouisri,Africa,Tunisia,TUN,male,1/20/94,22,1.84,75,cycling,0,0,0,0
469,853472045,Ali Pakdaman,Asia,Iran,IRI,male,8/23/90,26,1.93,94,fencing,0,0,0,0
470,89809268,Ali Riley,Oceania,New Zealand,NZL,female,10/30/87,29,1.63,57,football,0,0,0,0
471,472145214,Ali Suljic,Europe,Sweden,SWE,male,9/18/97,19,1.89,80,football,0,0,0,0
472,429169523,Ali Yousef Al Rumaihi,Asia,Qatar,QAT,male,8/26/81,35,1.77,86,equestrian,0,0,0,0
473,220820586,Ali Zein Mohamed,Africa,Egypt,EGY,male,12/14/90,26,1.9,83,handball,0,0,0,0
474,76451177,Alia Atkinson,America,Jamaica,JAM,female,12/11/1988,28,1.73,71,aquatics,0,0,0,0
475,432850961,Alia Saeed Mohammed,Asia,United Arab Emirates,UAE,female,11/13/93,23,1.58,54,athletics,0,0,0,0
476,502227727,Aliaksandr Bersanau,Europe,Belarus,BLR,male,9/1/1992,24,1.76,94,weightlifting,0,0,0,0
477,23998076,Aliaksandr Buikevich,Europe,Belarus,BLR,male,11/19/84,32,1.91,80,fencing,0,0,0,0
478,564017885,Aliaksandr Liakhovich,Europe,Belarus,BLR,male,7/4/1989,27,1.72,65,athletics,0,0,0,0
479,68967384,Aliaksandra Herasimenia,Europe,Belarus,BLR,female,12/31/85,31,1.74,58,aquatics,0,0,1,1
480,775336377,Aliaksandra Tarasava,Europe,Belarus,BLR,female,6/23/88,28,1.7,64,basketball,0,0,0,0
481,185532375,Aliaksei Mzhachyk,Europe,Belarus,BLR,male,6/30/96,20,1.9,136,weightlifting,0,0,0,0
482,481292461,Alican Kaynar,Asia,Turkey,TUR,male,10/30/88,28,1.91,98,sailing,0,0,0,0
483,198660870,Alice Aprot Nawowuna,Africa,Kenya,KEN,female,1/2/1994,22,1.52,54,athletics,0,0,0,0
484,824189087,Alice Ingley,Oceania,Australia,AUS,female,1/13/93,23,1.72,80,archery,0,0,0,0
